name,lat,lon,type,rating,user_ratings_total,photo_reference,amenity_score
Santo André Lagoon,38.1077497,-8.787023999999999,Campsite,3.8,1231,places/ChIJc2liG6zDGw0R9W8yBTPU32c/photos/ATCDNfXeb6IyWrXYIicsWZQLYvsnnBat6Ghh1KHs4w1DpO6FKx4Qg5PDFjdBKL7Kx0NPhfmNlWGaN6ARA2CWUPhsaBCL6yqd3VKjZo-b3uQzVz82xjMWL7gYreDn1rJdbGbcR9FsOkjs67_WuOzhwyNSm0TCd2bZZUJiJ6tSIibXe4Q96-ev1XRR_Ho6Ete0DTW8bJBhjgRh2TX8bpRyaAGG-EqW2a39sePuSQYbIjE6WomFk4NTI38opvZvYahpho4QWDCcYx_UciS-vULqyUKHLXQu3Wav-fZyZBO4dAQf6Eci2hwnflz4FfgQ5LFDP7FaZ4GkF_ZsI950KffDxgXh9mLHwtSKo4HCVyFRHAp80BPPkfmJzEMO_Zabjqp7Y33cy0sBvL72YjewS8pgSVu_45nVhbZs-XTn1H-V5thDjnMaicgx,50
DOMO GLAMPING CAMP @ FMM SINES,37.9590402,-8.8701785,Campsite,3.4,21,places/ChIJkwtoY-qVGw0R6ZKHwriXl7g/photos/ATCDNfXeTfbYJYSX0zO0rbaxNRlyeDHQmNDol1sWfnYs-esNiF-4QOwDoCkhG8TR9SNVQBEmsSNJp2g6Die5_fuvG0BsrJ2AL74ezmvpyBiWxt51wK9GU9Pd9OsMfCzLKLML8qBpUTHq5jUpjMjUenWuOA4FpQaMLXFIrR7TKIbvVDTHHBhHZgMluvScwGvvJW3U0kYH-3zLpPUFAkncRYxGQduDeBMdLlK5lL2ZUsNsD3Rgpnd9o-2Ml0DGstigrW4Jk4SK8d5hbq7ZtVZPm7Micsz8HwoKle_lZoEGOsj97opCcQ,50
Parque de Melides,38.129235699999995,-8.7801315,Campsite,N/A,0,places/ChIJVVVVuRDDGw0RPsJ6WfKbtPw/photos/ATCDNfWRVTPqJBcejfepG5nxRtLthguBhVviuB6aseIuRo07ONGL1Jw008dXAEBE_mLx1ViVuG7KCJCzkTyTxaVUnCRn-UZ4i4O0uZQBLh5-zETooc1KLGSAftr_jK-Nn-LU6GdtubJgM_mhe9fKHyxD9p8GmeT0QPkJAoUEglKVpKBX4jnbc7wHOBVPvNSLryAGA8knHspMKPIxKcMR_sMW75JbtsR4hEVX6BbNaddWwyySpXMdEiI23BU7x_eIjoKJilvAEqsBGtQ8G6lsLi-wXm7K_hUFQre3GlTJa1K1Tta7HWargHfRw2xnxnc6OuErrEy_8u7yxkSjArLSa5r95xkEXP8J1mKvlA9_7S5e-tKewAvA0C3mMYQU8sLc1NkjrwBhZGk7celxtdeml--a9D4FnMk0Du7o8ERIXX8P6JkQExgrwA6fbtfqwYw8VhTT,50
Seiya,38.016231399999995,-8.6956768,Campsite,N/A,0,,50
Lagoas de Santo André e da Sancha Nature Reserve,38.104342700000004,-8.7801043,Hiking,4.5,2519,places/ChIJn4ResO3BGw0RyXsw4GauOxY/photos/ATCDNfXrsAaNcYdHP97q9PiKqPwOnCcJrB2x-l2K18Hh_g9wv9SaLTE4BWYxPIfwazjwPbJ1fq71GculwEaElo-qH8X1EZ6A3vUM8mTDMDJ74Advgh8tTLckqk6mnMUC0_1IO5LUAtnq8MiQjvFQcHuej8PCwANe36w4TPv8aC0A1U8Uijd4HjdijtuRUv-YQ4tDgLKEzhOKKFLgdpU-ZVuqIQdErwleJ3T36IDmnBEEyaEzE-bFTjZ8egM0c8Qd7YIaTNvrd_WK5z2pUUKxfknAyvsT5-qtgAvgVu73lqsw4Y5tTFaPMk8UEHEqBTlAnJTLnighJoWMN0t5lCOxXjXHz0umLyz7yzaMY87gdwB1SlsFAylhH7pkQ_ypsH-6l6cVO6gidX5h_sXJH9VcP6V1hVBcaqMqlbzTOZ6WRiPVVMwrpg,50
Monte Horizonte,37.9695588,-8.6921059,Hiking,4.2,51,places/ChIJSfFiREO4Gw0R14mieN_xFSU/photos/ATCDNfWX9k-U9ETv7V6l1o3y5Vf_rBpuhiBqDBAFS6wtz61SRZUnw0jnVkoN0eJlzwpVqOATwpDAGC7kQ-gigl_IvFBvD7elClMX93P1Jdr0CtesI0Zvi9RenHV698qzyfAw4QA3k-bOyHKKYLBvXyVz8yeuLSxcDAsTvGIiCmzbPuXvSaKfP3Vm4psaA1nsNwZYO_a06daBbTNG7FKgIvbThXLjWFp_Yajtfq-aknz_fz2hzvkFZpbGsG8nX1fYhx_AfVrHKDctSVK8B_kNV-0Zrosoxwsl_J6ZmOqBfQWMA2TMMQ,50
Lago do Parque Central,38.0599692,-8.7826933,Hiking,4.6,32,places/ChIJ-0B47sjBGw0RGKBJ4pqWN_k/photos/ATCDNfXniJO8RGtdhmyJ3gZyVs19NPe1f1T2_iyeH_zGh3No4nBYixg8DLrkfmH4xw1VtMD9t3AxgryRB3Ad4DtrAR2MCP5t7Sbdl6v5QFthz1z3NgWlrxRJzcCXXFpgD2Nqx4IxWI2DFWfYR7knqxmN3obht3yYWQhHaP0lLya9hUwUrC8VzdYqyTYaX8jOaMgvH0dFmE0waBn-QOy6sglFu5uyZCrHfuckyal3vnSYcgAEKvriZJoL3GBAMS2LOjRggsKWN72i6tdShm3vPIENaNmDzG8JD3m1ZFYNimeQyvv5kA6fDe7enPUsMz1s53-E3xTdTFhBbqDoGnLhDT1SKQZYGrLigOjn-3sPNOs2cHQIWh-TIQgh_O6wXkZ_kzFfHqscIYM5cNLdHkYTIe0XNMI6f-FXlNCVfIAFvGOVAno,50
Praia do Monte Velho / Praia do Porto das Carretas / Praia da Vacaria,38.081304599999996,-8.8108259,Hiking,4.6,118,places/ChIJYX4Q0DzCGw0R9vZCfrWsuJY/photos/ATCDNfWileAZ9ceCM3gdHFiofsnz6nwS8JrYwH1KCo1HjTCFpNnKC6bQ1DVEXhkQNBLMUg2GxtosA5LNjtocb69tkZUtU8gzKflsN8Jq4kScgmw7bTdVPsg5oydFlU8CSP_WRzVedp5VpWFNZ8S3q5uVIwzl4AenYLU__FK0-IXezulyUjShMZNYG11FtKXUnftdaHYQf9u4fdTOczZV7ZBkpX22uHOAjSCpKWNKjHBcuZJPUrZAvhOfdXiUroajQb5pQYvbsBgqn276CyArths_d5QbDx9GQH4iw6TUDgS6ySw-kDdYPjAOqSV9wf1GFwPhzuu6AsMfj6daO46L5GHdHwgzXNiS10pKhp7Y76q_HPBIKwijJCIuOfU9Ac0w_rOyYeKtzZ_4WZnwtjHEXL7hgYYNTszz13mbE5kWsS7zjJUqgQ,50
Parque Verde da Quinta do Chafariz,38.017618899999995,-8.6976681,Hiking,4.4,39,places/ChIJfxeNGHTHGw0Rb6eHn4p3iiw/photos/ATCDNfWtL_0LKy1u1RMwSD1PP7kIGnKHqOMp1YuUBmB6ZrIcNDbr7a6ZM2R0EwxyjWcijT2MmdgZWkBnUyctJrnLrB7HyX1LHVhvbg9bFnWTArMkp8YyYzerkQ8A9tX7ahcAAdQqyaWhkkYMurUNScWG9yRvJmiutMKdgE3NbeZ4WEZZNGdj2yOhWc4tPdzukb2cPMartQ5a4hJk8iAHV8UEfaaZzr9DU6hp7s0RbGUczPdmsViGXYDJ_R4qEPP838fEOHBJW0o3mQ3EPRnTWhKwMG5PSSZUB-rAjtCmJMhz0DNgbZGGDDnHNLH9MxRyIUz3nGDxY0LhJKeMqaViV2EP44U2IYu9smCYMGxING3AF6M5wn3lnwv5Gf-ZGMhmA60uVzrGmdBAtyw1Iuv21SvCrahKi21Mmuv25I-t6gw2RYMuyy51,50
Lagoa da Ribeira dos Moinhos,37.980313599999995,-8.8575913,Hiking,5,4,places/ChIJqU5gDY2VGw0RSFCyF9lTx2E/photos/ATCDNfX8anAbwJtA62bpL9ne-2lFSz0t2ElhWS8rTq6dpFj6BgdrYCPFRJu0L-kg1j0feKFBddF92nSLmiAlyLxq6RfSRdekr4-ggtLwEyfkS5VEeYItCwO8MOHhimd0ibXyG2L-JDO0Jk0Cvr3p7w2ur8o1Gp12A_Els2KWHhJMxQ6YeYOxxLRb3nnx24UI334wGJndkyj-Huyq4zh2TBRBGpI_En-rwUPJVwxXavXyQatMIPtTNU2noH5S-l1BJUG6rXyWZ183gTSNNBc_NEnGmgTqKs2Da_skKvSHAkLHwfh6y82L1TIZpNd0PrZffMSrWkt3W_qN7DIWwnxKnUt24567mqmbWzJv2jNCAzD9WyClkI6VSgeH73uryZIGiJYsPgrn7eBU2PhUiGgWEw2kJatQPhxe9aT57ow8SdEeMZsh0g,50
Alameda Garden of Peace,37.9587724,-8.8651149,Hiking,3.8,68,places/ChIJsbiKZhaVGw0RBlfb7MxlLSw/photos/ATCDNfXjAFd2oLXC_oOoavGWS10UG9z5D2SI3xJxcZiTUJORz3Q9NKc9M-ZFeQoxfZ9YAJnaLlgwbELr7usNQVAyNTSB0iZTTiZPzair4T3vF-mtyL6MSO_d7wM37cip4Gf2fJ96tYPfYXTwkHpglWc40FwX6jS4NVDgCwKM75-264ZHH9jx8vTj8XSqvFeihjUkwEBkiIWWHdkIv6ef8kq1CTSCeprFndzUsuYfFdjum819__fkV8jbpei4XNaKe4Hg4tYOcuBou3_qmPr7sd0QxsNXRCBAwgAX-OdoOJMLfxN22qZF_hmfws817L-oE9iaLME8SUNwdHzK19XXvqIfb_QwLmdT7m_QCbJ73IXAlUREEFpPGFlGSUFuEeFDvxGiWtfuDMKqKlVLgXPbzcPGjAyHYlavo92afRuXY0xFo7wFCqja,50
IOS Sines,37.9558697,-8.864113699999999,Hiking,3.9,8,,50
IOS Parque Desportivo Sines,37.9554295,-8.8626918,Hiking,N/A,0,,50
Parque Infantil da Ludoteca,37.955848,-8.8638636,Hiking,5,1,places/ChIJmYgjDgCVGw0RCgh1V3yuJvs/photos/ATCDNfXsfWgHPrvq2zGPXtM86nRFZlBiDYcPL8-ScZSt--gdeVg0eTidvhBie7FJ8lhphSTrGt6Yx04nS5PxbRJ_EXEW25YjP03GnIMeo9TN-yAoNAx2Mno9bqJkFdGvQOEljdOpuMMUWmMc7-XzGoZJKA6ndrr6wS-mmDjrQ2NFLDekjePzULm5gtJ3Fpr-s2CFZ57ouUXRVqxRJcvUvLDYjUWjmR0yOFZTHiKoFXFzx3kga6UCC7skGt9ETkuW5CLXFnO8NnVShYrUZXs-lcRX73W4bb31tw2hwFSJD_v5aE3U3pCi9PBq4WGkUIrGq82p9Ct1LXnYLi8azGf7rmui1qDPJKs8Qb2rbSr-P2WjnPg4P3TxKPWuF_H5Vs5MPCeh5pAsGv728uW3YJO_d82rj3zDqQ4jXXyw2vRatOp2Sz-5Z1W3,50
Praia do Brejo Largo,37.6747222,-8.7958333,Beach,4.8,12,places/ChIJ0SVX7l6gGw0RvHZD_Y1WKLI/photos/ATCDNfVYYC50YvxfNg6uckwnDXjI8r4FAebhg9-qnG2hrR6foBrQG5izPxg54PvIM9iGxipFvEpQsbbFsmVx7ZK0uzgHCNC96sedIbYLBryAf4l6dthoTJQDLE7E18pcBoV53oyK07nJAPbQ24A1umTPKgYEmsxwmSvk4lT9RFsiwB-VluqkJ4KMUE3t0wetWQgC2xPK3PuBmikoGovp89TQkxDjhXQyL6lXZO5SS9jLQGwMMhS4WWlwdnCzsCvTJ3q6Xn3ft1bDj_ox7BcBda4_N6QysV0JO12R-ihHl_6BeeUX2hLovlSQdPSQuPnD6D1de0EQcrxDFYYYqVcZ74DD0t1Ch5dzkRy05ZUP0aXf8ajkPNudDcHSkwhxdOpDpqfzXN4Q2lNoraZxTmy4hDxloW1-gan_Oxh-AVc86sVjqtRiFv5x,50
Furnas Beach,37.7157455,-8.7864724,Beach,4.6,2225,places/ChIJkZoXZXOhGw0RCU2tASGEx0c/photos/ATCDNfWCqa6FjnsD8KFODGEbAeaMKV-2rofWuqafNXBSySf_Bb8seMpVClTP2r42b2df3s9CM7kXRi8PiVdif7UUkbdqFpHilytCdplhRh_9Juq1rS6AQ97w-PzeEjoeD2qzZMI-W6lkP4Y7ZK8NmVYXTP7CK_fBoR_mzstAsdLzxToekdwNIGbHqcpjn8chZ0ek9r0h7hE6xjukvVFMw3K_tGNnnnab0z9Q-sh_j3pCKstXIFwqkjJofTzqIVOkF7X-NVUumIA9iyvrzIQF2lp-O2J7e3Cu87ULrV9GwNANGB3EZ9blHv3CiRYrHV61XOw_GhuUi-OT4IgWi9IBZLNvcMkrT62BS8c44Nn51NonFTjvAs8EqdfBcSVqtHeaRdvTNe1AQOMGedPHoL0Qu_MMhVl-i0g8LECavD5wuPa4fTC-Lymd,50
Praia do Almograve,37.6526594,-8.802220499999999,Beach,4.6,2911,places/ChIJm7UpiXegGw0Rs9uvk5NcjS8/photos/ATCDNfW_iZnCvdaZbxYnZpVXEmDsPMa1TjNhljG_GUkuOeP4NE440zhlFiE1bNRuMZiIfwIKLwyBr5STKfQVxuZREHOu9KCUIj1BqgqHoHfJ2lmikBaXsslqWwx6IHeQQgw4jjaod_UzUc7AW4-uIaq3tHJVbHFq5H0xkxnv6eMcOiKqd5UnYF0FNxPbFVtNKBtlxPt4fKppexTgxBsxiwVuBnhdlZ2Ynrr1f7gf5_c2MKNuF666fuFJHmpG9T-rboNWttNhYBE0PP_6b2Ls5-Fk5jAQglGGXwuTm5Ek-CXSugpVAQC3tZczMpksCAb36S_qmCpdhmPZJi7rnh0bDQ1ZrXl-YIpCf_MtOpnDkVK63qsKPCz5nQzS7NP4_6w1EnhdMKU0sm0UUkG7kSam5S8bh4iqtwl5owlO32IItDfSXuhTirKM,50
Lighthouse Beach,37.7185201,-8.7904719,Beach,4.5,1019,places/ChIJVeKq3HWhGw0R_Dyl-Vmr4EQ/photos/ATCDNfXX_AcWhDqU2l5AKgeKl48wZlGLc8Q1K8MCW3ab6FZ-2fI6iJh_sfK2pdeO3i-2RsmGPSLyxISRsEahMlsdizfiYGeiXYg8ERqHzNMLvMRKl68_T6MbhINXQYu6qz995PKUdL2xTTMLT6mshXkDSGaPzWIp69y0ZQVi74s5pEM_rqKZ3DZ4Z3Zdkfj5gRSKS1gFiEInSh5XOpRe0byc3Yogrcut4e7RhsRPJA8kDnMyzv8rXTf0NT642shmxotBL2vD65LRmjCgajcmOMRje5zyNf6eTrUsyjcZRFL7QrK4OR32EaItOQoheWCf-QT8H7CFVyhpp0xB0DUm9ZmA3gA2FnOw_f4HgP67tqYYiwNI922U5Gwi1PSZZLBLhBDDEveG6cXDA3m9yW4GfB7IjOku6oJoOuR-lE_Cu4rGtEIVctqO,50
Praia da Franquia,37.7221234,-8.7877761,Beach,4.4,3165,places/ChIJAZnDIHehGw0RTc6woQrvyaU/photos/ATCDNfV4jXaGE_edx-6yfcnYk6NZ62X1pG6ikKCV7fQ36JF2lENhenGwFtytlT7mwgHSDzIILD-jnth2gSYyR83TC-QndCPgXGhVHlVdf11jo8WN-2JR5Ay_iFBvfXlh5kHma8PitPHZEVXe0oV4pk-zBfkwOLXzSx5_KDvUk4mxPZN1Angh0yKtR8LZKmL6Hd2Vt5RCoGMPVOeBOeYBFZFCUzSPNrCffvutHZfeyoik3_zE_txt72D_UAyyW6zRBaFY6oToEAdECzABbNzr32I38warlgb2xs9Tnc-Dkt-MDF1sBrxmGIXSBk13CHXywcUD-0i2huyn-cNisZyQx0_FZRaz66jL23L4sMrNmfUAONB56sB_t8B_QFbDvt1D_aw4wdc2hqEPEiuDsmVWF0I_oGgMzVuR-jyYgg72bgObVR7yF-jL,50
Cavaleiro Beach,37.605715,-8.815799,Beach,4.7,387,places/ChIJQ3SEbSALGw0RJ5p7Wd4gIgg/photos/ATCDNfUDRiaGxmqydvm1vAoMoFA65ROjHnF90lDbRamm6dlKSWgtczjHpWXLl0zbfKsfjDILvSiWMdEq3PiWjMWOtrNhprhLav1QzuDGNwHjeHzk2m7_yzfe8EqgjOryRRdeEGwj4-CrqLng2oEDHSpzeI-mvzw5jCg2SxWhAKvakqGZl1S24lpSz4Cqj_YjWfDQBTB9AHtX9tC-O-P61fy7oo-q3MtetF4jqwYtcomllui0yECNlYQFFWAK20aq1ejWUDQ7Vowh4SLfvx_NzJCZPlXYMQi9zI-K5LpcNR2cziDEUldBH5sbKOUrqZlUIjSyYBaQ0CcQSRE9UKweAj6eAM9UtEkAGq-QfLNwiE1qvv7M5o5V8MvrwcTzYzRkQ83vXQBO0imHgjGKntlygjbnMOE4ZWRZ03J1RMB3FQnOE4rALw,50
Praia do Tonel,37.558724399999996,-8.791635099999999,Beach,4.7,426,places/ChIJraJnhX0MGw0R4VKWAcolTwU/photos/ATCDNfUhFTIc28yzmCPmO-HP0qc3WLlXF66Sj-0kX5koMb6a7s74Vl8uRzEm4wgKBmCEwrQ60zAa7LlEfCTOi7GZYtTBadyaxw6cm_0fY6VOz_drqGvHcGHfn9B8ISA0l1wWxHdBLkVofEUXECGIDCcHtbHbbYaMnxepo1vugyj-3d0N_MR7RVeuSJdXj5beAPLnxTylQ06-gJFC7x86Ehg3x-OMQJLknobh-ZFCT0np8_UnqhedXIZDDvW0at_YWDg1eK-2V54oOJzjECc-V-8hxt86XG6f8HshxbOeBhPLjy7KkgdJixC0Ns-_4hctbfxPAn1cjuKr6OBNiUN94qPd9a8iN_AFtQLY_P4hxfR-EdUOda8RKDp0zBolmOf37kF980t8lW7UKguv9igZOP6SuII_1jRR8VQd_jckWbnEHI3Kaw,50
Farol Cabo Sardão,37.59865,-8.8160542,Viewpoint,4.6,3480,places/ChIJMbdqcSMLGw0RsHGtq0haCic/photos/ATCDNfWg7vBr-tNh2Bg3P9sBFaqFYSK1oS2UPbF0szUv5_1m_ZWc4jqh8p2oIkefrkgarI-0R46Eb7IpHKarDRijxwulZvN526-vtOw5RMqZbVK3uNdmvy1Ii_zfAGrrltypmkdxAEBzkvpOq__v2yW2L_g55NfPLtGaYaRNpIvxQ8FsELXAxG41sB1e1knAxvXJpvXau9OucxQhMiHO_af9O6kbLSL6WhyiEkyIXbKZIzjlcRHzSH8m5YgkYUKNdwDZpi8ekHP-TE5GjDrQFgcoSBSoyx-xSXqKQJTWsu5b-KL1wdTcbFKykZhzyEwnppMTh-WM9BZejzFiWLhrFcy5go9I1aCza79g1MDfn_1R3Ta_xUmA9-78LouBjC9kZGKKvRRmIom5abZrPBksQD6PtlvKPT3SvNzKy1WfsUW-b7ofUdg,50
Pego das Pias,37.644596799999995,-8.6192087,Viewpoint,4.2,176,places/ChIJG6-bdCwHGw0RG8XqJ2xglsI/photos/ATCDNfXS5zuXV5z8YP3mhtEgAeAKZoX-zcUSO4wKOvYR_n6EAO5PN06VxLLRYW_jR6N2IZGOuvZC7M8eCvkm5sI0J-2Q3PSQCd0qcL4z-PWD4M7HkLrS82N4AIPqVFhm55-TqJmIxhiW5C39eCHiUoQJa6JBzMxKhCFfibUwv9EsjrdeL-X40UN562rEya7C8_e2RfuhBzKj_Uq5vanbY6AocmD0QhqE7TnzetsonpTnyidOkSMIaUcJ5LqfccFciTvQJ-Z6I7WLG4wM1N5hP1wTISWBr_wI3SzSKDbTZ5FtAZ6siXyfayzAgxP2eu7MdeIbtdV7nzlqglyoFIID7NFnhbNazF0CM6CI3VKG_3qDRBCE3Py_VJGJgX47XIiNFEe8Y2Fl4TA_5BG7t5h66AVhZ3Lz_4K2fp7q6GF83TL412g,50
Praia De Vila Nova Milfontes,37.719524,-8.7890231,Viewpoint,4.7,1389,places/ChIJk2yNeHahGw0R_yE5sSdiHJI/photos/ATCDNfUPGxjPXqiR5F92dpNoRRR75n6_FVVZjgTaDRdQOHOePcLne6dX03145xhbHStbcd833E6lCDIdAdOhIuIz0muw1c2O9Q9XHVoiJdfqF3YA32jaMqYbPRmzTT7E18_TzchE1AzDv3AwEvCkFFNErV4sClvwR2gWNxI21k1EridWjAv3DdFDIPEweD3JKDjP-jkZIh4mEK7Al3gP0QW7zgzzFeJ3TtQLSjqf_aXuvyulJ3fVIu5cGl4nvvpWoshdrGg_Zhbk_uFi2KKxyWtbtNnxuCgHZZj3MMrmTxh7vIfS_YETBf8K5-sJEnnYVy4YWN7WRF1maQH3YegOTVVOfFcTlniGuuG36fev0nacJknSEX0WI-APQlTUyl4RyRrUYmaokJMQThwFZjqbE2SsNVdujWJYF6nnKHeLqGJZ6BT4Bp7U,50
Rota Vicentina,37.5960105,-8.6423231,Viewpoint,4.7,734,places/ChIJ8-Cs_RQGGw0Rp3wCIu4Ugug/photos/ATCDNfWFaaaw9v2KktjvoawO2xtGUjXwyqQYXBSlDBOTfhKuQndvnaDPnP4oH5KKUr4hNgyM-C1iwyNy7C7BU8HQSgKeJq2jboZxT-oQFCKcg4t_yeTNNFZnr4P_7BqcAmWPq81AnsezhmkC7qkrf-vWADrMxRZ72fg0wzaP6S6hX-ZBkWoak0u5pJh4R6gil7o7qDF48rpga9nzirQlqmqXSm4cUfTAC-devkhk7oKqsioSKRvCgvC0pDdUrWNvgv5bmVXT92QJApBLJzEPiD9DHOyYTOCcf7pH0WWxMJ2bfuu-Kg,50
Beach Patacho,37.7258305,-8.7929892,Viewpoint,4.4,546,places/ChIJr5g9l4KhGw0RBikQM-VmFn0/photos/ATCDNfXrj07FDBd5Ey1WCSCZS2twE9pJQDfuVJNC4tte8UpzvvUh0_Txi0YR-HwfwDieP64oI7mIhoZSDPO9JyZ3EP06yvJjDCFMiNObF5TiG3L2aAuidmRn9YwpEzcXcWzRBPCGImcAUG8nXdi8m7NcZMyCAOhtH6d72mWtg30ieFNFDb2-4LhRb7oOzEnw7AnfvtUDl85ielL6gqgAjELjRpWcx9vBLs8Y2NuVhjUf7steS5gMVPzdd1a6KUYjg_grKzBLwWwn5U1xu29egvYR8mv28kqGv2r6qSUwJ8YFFaOu2fNpnewEPSJqNVpI2qMDaAD41Awbc1GAnV3mQolYwHzHxDmcd4AC9TshQRhwcWR9GE6yjP0xvmjeHjewjKJmScqjVpt7sIgrboYXTr_mqUzULcgH3B3sjmyCW4Ewg6vk2Q,50
Praia da Angra da Cerva,37.7526909,-8.8075286,Viewpoint,4.7,122,places/ChIJl6j-3DiiGw0RDwYZJW0DmDo/photos/ATCDNfVPWlbD53eynJ3fFbSfBUMHELgYabWLxAfD7uk2Wrg-EQf432fBzeIwbWCx3Wwu2aDPt9mKmkhxNuQIICPqsPaNelb7rE9t1L7ieSMvnlf-V0IBX04b2SKmJFnuqmjkuZkz2eeCs1aKJf_1xWpkwFLDt7-gPk4fULkWHlDQ8r0OuN609wdcKI57w4KQhvUUNjPXvUBWu3EgXall4Y4I2Uz8DJjpLZiUkVKstPP_rL9gC_EhC80TgHKyyclnCtbTxMYP1L-kGx04K8WuyKMEencAfb1Vm4lEYaerOhmJg3VkOY2oMKFOHDuHooJ4Pa5XT5lZChViJfdCpGWacYTt1xiIiNTBFWSEbFySWmPNw_B3EfvI1eIE_BJVPAFTNI95S6ZhQlfv94C6jo0oTzXKM0cXs9df1eXx27r-dtySJJK5COE,50
Praia do Carreiro da Fazenda,37.7234153,-8.792034,Viewpoint,4.5,190,places/ChIJTXk24nehGw0RRdnL7pu_53E/photos/ATCDNfXQOh-naqcbRDnZFrPHIGf_altFOYrxROVp3-ozuiZGyDt4aY9fLTVFLQgVlHwPJSJnEJQAzcnnkz48fYOQ5vTgvQG3-qgS5wYTkyAD_poOQE3pMFwwxFg9Le5KsMZCq-P3RiAz1YYmKtCx60uWFDCzdZKGfShf1vY0Lo1RhehF_Qt9ifagQZQ7s2UlwuOyc4GUKH25GdKgDs4yBKNHpqXASRmAMlAbQ_7-tw3zCUYs-Z5gMHqvxtr0ZC-wyStXrdfP-uAY5xYgo3_Pq82Hz97pecSHnwCx3qgNCN6kbZwwoA-9ybG0qUfKM1ygpVTQdo1K9_4TuD8PLhrZZ7p2Q6fsspx3gDYIUJ4z9u-shGZTN6iP8o7PC3iBmz1nhbEk7BOd71jcmpBL2q9WG_pbZN1aVyq05FsIrV1GYe4TNBbgPSUbrE25hCng-UNy7JDr,50
Shipwreck Vila Nova de Milfontes,37.7254606,-8.7930517,Viewpoint,4.4,148,places/ChIJf9wn3m6hGw0Rp-Mc81QKIuk/photos/ATCDNfX8msnTjbuPk6hyoKt2W8WW7APnW08ZA9ObBC5a7dPp7m18qZok9cX5MF8veEmo7sfplp8rR7lF9YkmcuzWhhfuLlGf-yMczj4pMJeB5fR6XPZqCDVkPFJ4AZLwwCDPXMdClxj5IF0EvKKA8wqJ3qmM4zM4aRwEwVlVpbQQwFVPU5rqzGEqEe1DhZTYlk21sxg9jBiuMe1UmV4iemk9d25Ptp7BN9lMhVjI1hLqddq2fYyirxYAFvdWYeASpv1BkIXRkFLQK6huftxeGkA1BbaHNDfvWp7gLhNAzvBCeUKVe6VY2jMvn-WP3mhh7O1DxohpCTq0eko6ibp3u3Eb0VCjcIyfdZJgDh99rK9WuA7loBDiXXDB7z7Lf6EokHMIjc8RjvflD106izbiey8o4P4fv0pSwkjpTTRqVXgtDvBrBkl2,50
Praia da Foz dos Ouriços,37.6577125,-8.8004219,Viewpoint,4.5,94,places/ChIJ09g6VXqgGw0ROEE5vEnKWUY/photos/ATCDNfXbVMW7_Dh_fatjTQfQ3hUPzCbl1_iRFg0YYuZ4LO3Lc3Jq0edYn7O-tl4OIYvYcv-utsD_p3Yd_aVbAe02iGfrLe3ii1i9dV3Ks6Xr8iSqDIts9YPaP1QjjOTOw-wvm1UzLjZtH2W8TgDdTBn_q9nWOuZYYUmfDJ4sqBuNewrW5NJO6J4dxMyWfmAK2ChVr_vFZtI0TwWEi99TynuaPgK0yzuGXjpg1bK7IW8lQOnXXq7HdoiMUn4qHY3tVjGu60iLofCvvV2sqKP8sUtnF0ex7MGvXlGt7193DSK8hrSQIzJTgWRvMbLS8ZkHmZGHq7T-Ir51CflsHLYThipmIhuI__T-VOp6DwB8EWmAbFCEc7vXkdMtwcsMZLXocQDBy0p2k0JBTa9SzU5U7Wg83XQC-7q6gBU__xXae4K7yfOilQ,50
Camping Milfontes,37.731735199999996,-8.7830114,Campsite,4.1,3118,places/ChIJGdeeyXyhGw0RE4cYXi_6OI0/photos/ATCDNfUScrglZopnvMzNFZoc4HOYQ3x-fOel3Gg7qgXiEgXw-qOycuP2cckgwSXfhdh-2vRpFhHh7QgkqGZThys9GObFKMSiPyjDY8a5UIqmkgToHzqeMSAlV1febXQCi1DNhn-3ghGD_eNgIFAAb6wsTBmb5NSRbPz6rftuSYT_ot3PiJ6AWm5FVpmbhdckOT_yCj24kUuSev0bK0IKiCzDpgdkKW0AXHmSQYjL7V0SmYR92VnvWYNQyG17c1bir6u-OsLHS8hfHJUr3wuFKsvDbFcICCADXRXNha8KMKTHCX61DPnqfsg1ojpIWrwD0RUB2QlB2WZS-4YBgPAD0Fk_pYzGmaPbqpiJ0TNqsRmsH0IoTYtTy4NG7h8juB283pfVinbp1QaAuhmAfsebCVdA1YidAkCkEIJo0RQ-r6fJyrEOAA,50
Orbitur Camping Park - Sitava Milfontes,37.7799672,-8.783772599999999,Campsite,4,1316,places/ChIJSe5rp0CjGw0Rpv_xt7bdDzs/photos/ATCDNfVUQVTogIqH2qOkLKsVogbcoq2QFl2IWzcHQPScxL3WtvevzMAuoarCyAiWGvHvrEUjygQ9X-3yEUOTooqRsPHk8OF8q1pcgGl8F6rMwTw3hxMRbdHEsFdeCQH24TjXtsXvCNM7Z9P-UgKIbfH1AEs45vZsF5AgTwOITe072NVvG3pdEAuoQml2GB5bGboLfPuUvBjHayv8O7a7pJ5G5se8YDifqC8lLZ4TMPiK9ZPtTrtn5KyohfFmuEs4vrPJD49B5NSA_f_OXe2xnFt37d8xy5P5tIY87XNUBNoFCodz_ZjkL33XxgunbrnWJIPj8c1VFJcmEBM6pxlcz9pGwW8HFa6iRVS0oJYWipN9jefHj005s9PRuDjSV7__cMvo4mwXfViREVIjoTDdOu4L0pEQEB_IOKCEymrcTHSqhCU,50
